-2.490126105314516280e-09
6.135147437453269958e-02
3.011982142925262451e-01
5.366364717483520508e-01
5.962121486663818359e-01
5.849898457527160645e-01
7.720031738281250000e-01
7.780222296714782715e-01
8.046479821205139160e-01
8.062177300453186035e-01
7.284525036811828613e-01
5.130652785301208496e-01
6.500472426414489746e-01
6.784358620643615723e-01
5.101000070571899414e-01
4.778670072555541992e-01
3.733864724636077881e-01
3.210635483264923096e-01
4.731220006942749023e-01
5.455552935600280762e-01
5.545070767402648926e-01
5.051122903823852539e-01
5.325055122375488281e-01
4.202996194362640381e-01
6.791557669639587402e-01
-5.039100692272313609e-09
1.005528638131636399e-08
4.362617060542106628e-02
2.588909678161144257e-02
6.846536695957183838e-02
3.466121256351470947e-01
3.693461418151855469e-01
4.079932570457458496e-01
5.381359457969665527e-01
4.580737650394439697e-01
4.821754097938537598e-01
4.580628275871276855e-01
6.302101016044616699e-01
5.442550182342529297e-01
5.011780261993408203e-01
5.619335770606994629e-01
5.685967803001403809e-01
4.994167983531951904e-01
6.269153356552124023e-01
6.630754470825195312e-01
6.881892681121826172e-01
5.055556893348693848e-01
7.166648507118225098e-01
4.782065749168395996e-01
6.405587792396545410e-01
6.874727606773376465e-01
8.549486994743347168e-01
8.288050293922424316e-01
8.580619692802429199e-01
8.522052764892578125e-01
7.906271815299987793e-01
8.099060654640197754e-01
7.657529115676879883e-01
7.295034527778625488e-01
7.450640797615051270e-01
7.703518867492675781e-01
6.706039309501647949e-01
6.395074129104614258e-01
7.946887612342834473e-01
7.001093029975891113e-01
7.070935368537902832e-01
6.196823120117187500e-01
7.844292521476745605e-01
1.000000119209289551e+00
6.225373148918151855e-01
7.742503285408020020e-01
